ptid;enid;name;fullname
2027;3535;ja;Ja
2027;3573;nei;Nei
10596;16986;ja;Ja
10596;16987;nei;Nei
10588;16982;nasjonalt;Nasjonalt
10588;16983;regionalt;Regionalt
10588;16984;lokalt;Lokalt
10588;16985;mindre;Mindre
1814;3520;ja;Ja
1814;3558;nei;Nei
10597;17003;ja;Ja
10597;17004;nei;Nei
10595;17001;ja;Ja
10595;17002;nei;Nei
1803;16993;ja;Ja
1803;16994;ja_Tilgjengelig;Ja, tilgjengelig
1803;16995;nei;Nei
10590;17011;statensVegvesen;Statens vegvesen
10590;18739;nyeVeier;Nye Veier
10590;20002;fylkeskommune;Fylkeskommune
10590;18868;OPS;OPS
10590;17009;kommune;Kommune
10590;17010;privat;Privat
10590;17787;uavklart;Uavklart
10593;16990;ja;Ja
10593;16991;ja_Tilgjengelig;Ja, tilgjengelig
10593;16992;nei;Nei
11773;19707;NGO_AkseI;NGO-akse I
11773;19708;NGO_AkseII;NGO-akse II
11773;19709;NGO_AkseIII;NGO-akse III
11773;19710;NGO_AkseIV;NGO-akse IV
11773;19711;NGO_AkseV;NGO-akse V
11773;19712;NGO_AkseVI;NGO-akse VI
11773;19713;NGO_AkseVII;NGO-akse VII
11773;19714;NGO_AkseVIII;NGO-akse VIII
11773;19716;UTMSone31_EUREF89;UTM sone 31 (EUREF89)
11773;19718;UTMSone32_EUREF89;UTM sone 32 (EUREF89)
11773;19720;UTMSone33_EUREF89;UTM sone 33 (EUREF89)
11773;19722;UTMSone34_EUREF89;UTM sone 34 (EUREF89)
11773;19724;UTMSone35_EUREF89;UTM sone 35 (EUREF89)
11773;19726;UTMSone36_EUREF89;UTM sone 36 (EUREF89)
11773;19715;UTMSone31_ED50;UTM sone 31 (ED50)
11773;19717;UTMSone32_ED50;UTM sone 32 (ED50)
11773;19719;UTMSone33_ED50;UTM sone 33 (ED50)
11773;19721;UTMSone34_ED50;UTM sone 34 (ED50)
11773;19723;UTMSone35_ED50;UTM sone 35 (ED50)
11773;19725;UTMSone36_ED50;UTM sone 36 (ED50)
11773;19705;NGO_64A_Møre;NGO-64A, Møre
11773;19706;NGO_64B_Møre;NGO-64B, Møre
8146;10813;NGO_AkseI;NGO-akse I
8146;10814;NGO_AkseII;NGO-akse II
8146;10815;NGO_AkseIII;NGO-akse III
8146;10816;NGO_AkseIV;NGO-akse IV
8146;10817;NGO_AkseV;NGO-akse V
8146;10818;NGO_AkseVI;NGO-akse VI
8146;10819;NGO_AkseVII;NGO-akse VII
8146;10820;NGO_AkseVIII;NGO-akse VIII
8146;10821;UTMSone31_EUREF89;UTM sone 31 (EUREF89)
8146;10822;UTMSone32_EUREF89;UTM sone 32 (EUREF89)
8146;10823;UTMSone33_EUREF89;UTM sone 33 (EUREF89)
8146;10824;UTMSone34_EUREF89;UTM sone 34 (EUREF89)
8146;10825;UTMSone35_EUREF89;UTM sone 35 (EUREF89)
8146;10826;UTMSone36_EUREF89;UTM sone 36 (EUREF89)
8146;10827;UTMSone31_ED50;UTM sone 31 (ED50)
8146;10828;UTMSone32_ED50;UTM sone 32 (ED50)
8146;10829;UTMSone33_ED50;UTM sone 33 (ED50)
8146;10830;UTMSone34_ED50;UTM sone 34 (ED50)
8146;10831;UTMSone35_ED50;UTM sone 35 (ED50)
8146;10832;UTMSone36_ED50;UTM sone 36 (ED50)
8146;10833;NGO_64A_Møre;NGO-64A, Møre
8146;10834;NGO_64B_Møre;NGO-64B, Møre
8024;10290;stat_StatensVegvesen;Stat, Statens vegvesen
8024;18637;stat_NyeVeier;Stat, Nye Veier
8024;10751;fylkeskommune;Fylkeskommune
8024;10354;kommune;Kommune
8024;10418;privat;Privat
8024;17647;uavklart;Uavklart
8098;10492;statensVegvesen;Statens vegvesen
8098;18751;nyeVeier;Nye Veier
8098;19957;fylkeskommune;Fylkeskommune
8098;18880;OPS;OPS
8098;10570;kommune;Kommune
8098;10648;privat;Privat
8098;17740;uavklart;Uavklart
8832;11750;driftskontrakt;Driftskontrakt
8832;11751;OPS_Kontrakt;OPS-kontrakt
8832;11752;refusjonsavtale;Refusjonsavtale
8832;11753;elektrokontrakt;Elektrokontrakt
8832;11754;veglyskontrakt;Veglyskontrakt
8832;11755;tunnelkontrakt;Tunnelkontrakt
8832;18158;grøntkontrakt;Grøntkontrakt
8832;18159;andrepartskontrakt;Andrepartskontrakt
8832;11756;utprøving;Utprøving
7991;10257;stat_StatensVegvesen;Stat, Statens vegvesen
7991;18607;stat_NyeVeier;Stat, Nye Veier
7991;10719;fylkeskommune;Fylkeskommune
7991;10321;kommune;Kommune
7991;10385;privat;Privat
7991;17580;uavklart;Uavklart
8055;10449;statensVegvesen;Statens vegvesen
8055;18678;nyeVeier;Nye Veier
8055;19925;fylkeskommune;Fylkeskommune
8055;18807;OPS;OPS
8055;10527;kommune;Kommune
8055;10605;privat;Privat
8055;17708;uavklart;Uavklart
1117;3923;fastmontertVekt;Fastmontert vekt
1117;9913;fastBremseprøve;Fast bremseprøve
1117;3924;mobiltUtstyr;Mobilt utstyr
1117;9911;mobilHjullast;Mobil hjullast
1117;9912;mobilBremseprøve;Mobil bremseprøve
9556;13766;dkA;DkA
9556;13765;dkB_Lav;DkB, lav
9556;13764;dkB_Middels;DkB, middels
9556;13763;dkB_Høy;DkB, høy
9556;13762;dkC;DkC
9556;13761;dkD;DkD
9556;13760;dkE;DkE
9556;15875;sideanlegg;Sideanlegg
11290;19040;gåendeOgSyklende;Gående og syklende
11290;19042;kjørende;Kjørende
8838;11784;rørledningTilResipient;Rørledning til resipient
8838;11785;avløpTilOffentligSystem;Avløp til offentlig system
1269;2936;drenering;Drenering
1269;2937;inspeksjonskum;Inspeksjonskum
1269;2939;inntakUtløpStikkrenne;Inntak/utløp stikkrenne
1269;2938;spillvannskum;Spillvannskum
1269;2940;fallkum;Fallkum
1269;2943;vannkum;Vannkum
1269;2942;pumpekum;Pumpekum
1269;17534;brannkum;Brannkum
4594;5531;ja;Ja
4594;5532;nei;Nei
5816;8211;stat_StatensVegvesen;Stat, Statens vegvesen
5816;18593;stat_NyeVeier;Stat, Nye Veier
5816;10703;fylkeskommune;Fylkeskommune
5816;8237;kommune;Kommune
5816;8263;privat;Privat
5816;17562;uavklart;Uavklart
2294;4176;ja;Ja
2294;4177;nei;Nei
2122;3547;ja;Ja
2122;3584;nei;Nei
10227;16738;ja;Ja
10227;16706;ja_Plast;Ja, plast
10227;16705;ja_Betong;Ja, betong
10227;16707;ja_Metall_Stål;Ja, metall, stål
10227;16708;ja_Tre;Ja, tre
10227;16739;nei;Nei
2290;4149;tettLokk_Støpjern;Tett lokk, støpjern
2290;4148;tettLokk_Betong;Tett lokk, betong
2290;17889;tettLokk_Plast;Tett lokk, plast
2290;5541;tettLokk_Tre;Tett lokk, tre
2290;5542;støpjernslokkMHelRist;Støpjernslokk m hel rist
2290;4156;støpjernslokkMHalvRist;Støpjernslokk m halv rist
2290;4151;kuppelrist_Flat;Kuppelrist, flat
2290;4152;kuppelrist_Lav;Kuppelrist, lav
2290;4153;kuppelrist_Høy;Kuppelrist, høy
2290;4158;slukrist_IGateplan;Slukrist, i gateplan
2290;4155;slukrist_Vertikal;Slukrist, vertikal
2290;5341;betonglokkMLitenRist;Betonglokk m liten rist
2290;12867;skrårist;Skrårist
2290;4157;åpen;Åpen
1411;2211;betong;Betong
1411;2272;plast;Plast
1411;2255;naturstein;Naturstein
1411;2377;teglstein_Murstein;Teglstein, murstein
1411;5540;betongstein;Betongstein
1411;19635;rustfrittStål;Rustfritt stål
10969;18320;ja;Ja
10969;18321;nei;Nei
2121;3888;under1år;< 1år
2121;3872;1til2År;1-2 år
2121;3875;over2år;> 2år
10228;16709;iGrøft;I grøft
10228;16710;iVegbane;I vegbane
10228;16711;påVegskulder;På vegskulder
10228;16712;iGS_Veg;I g/s-veg
10228;19477;påFortau;På fortau
10228;16713;iTrafikkdeler;I trafikkdeler
11417;19268;asfalt;Asfalt
11417;19269;stein;Stein
11417;19270;ingen;Ingen
1946;3052;stige;Stige
1946;3053;innstøpteTrinn;Innstøpte trinn
1946;19080;ikkeStige;Ikke stige
1141;2944;standardKum;Standard kum
1141;4144;hjelpesluk;Hjelpesluk
1141;4146;standardK_Mm_Sandfang;Standard kum m sandfang
1141;5742;firkantkum;Firkantkum
1141;4145;gategutt;Gategutt
1141;2945;spesialkum;Spesialkum
1141;2946;spesialkum_Prefabrikkert;Spesialkum, prefabrikkert
1141;2947;spesialkumPlasstøpt;Spesialkum plasstøpt
1141;2948;spesialkum_Murt;Spesialkum, murt
1141;2949;spesialkum_Infiltreringskum;Spesialkum, infiltreringskum
1141;5474;kumSprengtIFjell;Kum sprengt i fjell
5804;8199;statensVegvesen;Statens vegvesen
5804;18697;nyeVeier;Nye Veier
5804;19913;fylkeskommune;Fylkeskommune
5804;18826;OPS;OPS
5804;8225;kommune;Kommune
5804;8251;privat;Privat
5804;17692;uavklart;Uavklart
5814;8209;stat_StatensVegvesen;Stat, Statens vegvesen
5814;18591;stat_NyeVeier;Stat, Nye Veier
5814;10701;fylkeskommune;Fylkeskommune
5814;8235;kommune;Kommune
5814;8261;privat;Privat
5814;17599;uavklart;Uavklart
1101;2489;skulptur;Skulptur
1101;2490;veggbilde;Veggbilde
1101;2491;mosaikk;Mosaikk
1101;16795;byggverk;Byggverk
1101;17856;annenType;Annen type
5800;8195;statensVegvesen;Statens vegvesen
5800;18735;nyeVeier;Nye Veier
5800;19909;fylkeskommune;Fylkeskommune
5800;18864;OPS;OPS
5800;8221;kommune;Kommune
5800;8247;privat;Privat
5800;17688;uavklart;Uavklart
5842;8315;rettlinje;Rettlinje
5842;8316;sirkelbue;Sirkelbue
5842;8317;klotoide;Klotoide
5843;8318;rettlinje;Rettlinje
5843;8319;sirkelbue;Sirkelbue
5844;8320;toppunkt_Høybrekk;Toppunkt, høybrekk
5844;8321;bunnpunkt_Lavbrekk;Bunnpunkt, lavbrekk
5844;9108;markertKnekkpunkt_Høy;Markert knekkpunkt, høy
5844;9109;markertKnekkpunkt_Lav;Markert knekkpunkt, lav
5844;9110;bruddpunkt;Bruddpunkt
9339;13070;helårsBilveg;Helårs bilveg  
9339;13071;helårsLandbruksbilveg;Helårs landbruksbilveg
9339;13072;landbruksbilveg;Landbruksbilveg
9339;13073;sommerbilvegTømmerbilMedHenger;Sommerbilveg, tømmerbil med henger
9339;13074;sommerbilvegTømmerbilUtenHenger;Sommerbilveg, tømmerbil uten henger
9339;13075;vinterbilveg;Vinterbilveg  
9339;13076;traktorveg;Traktorveg
9339;13077;enkelTraktorveg;Enkel traktorveg
9913;16117;stat_StatensVegvesen;Stat, Statens vegvesen
9913;18618;stat_NyeVeier;Stat, Nye Veier
9913;16118;fylkeskommune;Fylkeskommune
9913;16119;kommune;Kommune
9913;16120;privat;Privat
9913;17627;uavklart;Uavklart
9921;16108;ja;Ja
9921;16109;nei;Nei
9916;16595;ja;Ja
9916;16596;nei;Nei
9917;16112;LED;LED
9917;16113;lysstoffrør;Lysstoffrør
9917;16723;lystråd;Lystråd
9917;16724;glødelampe;Glødelampe
9923;16098;iBankettVegskulder;I bankett/vegskulder
9923;16099;påRekkverk;På rekkverk
9923;16100;påMurVegg;På mur/vegg
9923;16101;egetOppsettingsutstyr;Eget oppsettingsutstyr
9920;16125;12;12
9920;16126;24;24
9920;16127;230;230
9920;16128;400;400
9920;16719;690;690
9924;16116;statensVegvesen;Statens vegvesen
9924;18724;nyeVeier;Nye Veier
9924;19997;fylkeskommune;Fylkeskommune
9924;18853;OPS;OPS
9924;16114;kommune;Kommune
9924;16115;privat;Privat
9924;17781;uavklart;Uavklart
5817;8212;stat_StatensVegvesen;Stat, Statens vegvesen
5817;18594;stat_NyeVeier;Stat, Nye Veier
5817;10704;fylkeskommune;Fylkeskommune
5817;8238;kommune;Kommune
5817;8264;privat;Privat
5817;17601;uavklart;Uavklart
9452;13317;ja;Ja
9452;13318;nei;Nei
9453;13323;tre;Tre
9453;13322;plast;Plast
9453;13321;metall;Metall
9453;13319;betong;Betong
9453;13320;glassfiber;Glassfiber
9454;13324;malt;Malt
9454;13325;beiset;Beiset
9454;13326;impregnert;Impregnert
9454;13327;oljet;Oljet
9454;13328;lakkert;Lakkert
9454;13329;emaljert;Emaljert
9454;19081;ingenOverflatebehandling;Ingen overflatebehandling
1107;2507;huske;Huske
1107;2508;sandkasse;Sandkasse
1107;2509;vippe;Vippe
1107;2510;lekehus;Lekehus
1107;2511;rutsjebane;Rutsjebane
1107;2512;minigolf;Minigolf
1107;9821;klatrestativ;Klatrestativ
1740;3818;asfaltSteinBetong;Asfalt/stein/betong
1740;13330;gu_Mm_Tte;Gummimatte
1740;2087;sandGress;Sand/gress
1740;4016;tre;Tre
8051;10445;statensVegvesen;Statens vegvesen
8051;18681;nyeVeier;Nye Veier
8051;19921;fylkeskommune;Fylkeskommune
8051;18810;OPS;OPS
8051;10523;kommune;Kommune
8051;10601;privat;Privat
8051;17704;uavklart;Uavklart
9455;13331;ja;Ja
9455;13332;nei;Nei
9846;16008;ja;Ja
9846;16009;nei;Nei
5812;8207;stat_StatensVegvesen;Stat, Statens vegvesen
5812;18589;stat_NyeVeier;Stat, Nye Veier
5812;10699;fylkeskommune;Fylkeskommune
5812;8233;kommune;Kommune
5812;8259;privat;Privat
5812;17597;uavklart;Uavklart
9845;16006;ja;Ja
9845;16007;nei;Nei
3128;4660;ja;Ja
3128;4661;nei;Nei
1401;2188;tre;Tre
1401;2206;betong;Betong
1401;4014;stein;Stein
1401;4013;metall;Metall
1401;2229;metall_Stål_Galvanisert;Metall, stål, galvanisert
1401;2250;metall_Aluminium;Metall, aluminium
1401;2268;plast;Plast
1401;2369;pleksiglass;Pleksiglass
1401;12130;herdetGlass;Herdet glass
1401;2374;glassfiber;Glassfiber
3130;4665;ja;Ja
3130;4666;nei;Nei
3952;4964;ja;Ja
3952;16005;ja_MedArmlene;Ja, med armlene
3952;4965;nei;Nei
9847;16010;ja;Ja
9847;16011;nei;Nei
3129;4662;statensVegvesen;Statens vegvesen
3129;18710;nyeVeier;Nye Veier
3129;19896;fylkeskommune;Fylkeskommune
3129;18839;OPS;OPS
3129;4663;kommune;Kommune
3129;4664;privat;Privat
3129;17674;uavklart;Uavklart
10880;17939;stat_StatensVegvesen;Stat, Statens vegvesen
10880;18633;stat_NyeVeier;Stat, Nye Veier
10880;17942;fylkeskommune;Fylkeskommune
10880;17940;kommune;Kommune
10880;17941;privat;Privat
10880;17943;uavklart;Uavklart
1138;2287;løsmasse;Løsmasse
1138;2326;berg;Berg
1138;3284;kombinertLøsmasseOgBerg;Kombinert løsmasse og berg
1138;13793;sprengtStein;Sprengt stein
9760;15884;ja;Ja
9760;15885;nei;Nei
1268;5450;drensgrøft_Dyp;Drensgrøft, dyp
1268;5451;drensgrøft_Grunn;Drensgrøft, grunn
1268;2924;pukkstreng;Pukkstreng
1268;11581;avløpsgrøft;Avløpsgrøft
1268;17232;filterRensegrøft;Filter-/rensegrøft
1831;3523;ja;Ja
1831;3561;nei;Nei
2199;4678;1;1
2199;4679;2;2
2199;4680;3;3
2199;4681;4;4
2199;4682;5;5
2199;4915;6;6
2199;16784;7;7
2199;16785;8;8
1955;3730;1;1
1955;3739;2;2
1955;16294;3;3
1955;16295;4;4
1955;17876;5;5
1955;17877;6;6
8401;11333;plant;Plant
8401;11334;buet;Buet
3884;4683;skjerm_Plan;Skjerm, plan
3884;16971;skjerm_Buet;Skjerm, buet
3884;16972;skjerm_Halvbuet;Skjerm, halvbuet
3884;4684;skjerm_Dyptrukket;Skjerm, dyptrukket
3884;16973;åpen;Åpen
8402;11335;ja;Ja
8402;11336;nei;Nei
9953;16150;stat_StatensVegvesen;Stat, Statens vegvesen
9953;18619;stat_NyeVeier;Stat, Nye Veier
9953;16151;fylkeskommune;Fylkeskommune
9953;16152;kommune;Kommune
9953;16153;privat;Privat
9953;17629;uavklart;Uavklart
10012;16446;ja;Ja
10012;16447;nei;Nei
9567;13776;ja;Ja
9567;13777;nei;Nei
2077;3750;kvikksølv;Kvikksølv
2077;3753;natrium_Høytrykk;Natrium, høytrykk
2077;3955;natrium_Lavtrykk;Natrium, lavtrykk
2077;3956;lysstoffrør;Lysstoffrør
2077;3957;glødelampe;Glødelampe
2077;12978;QL;QL
2077;12979;LED;LED
2077;3751;metallhalogen;Metallhalogen
9563;13770;reflektor;Reflektor
9563;13771;linse;Linse
9563;13772;reflektorOgLinse;Reflektor og linse
9563;13773;direkteLys;Direkte lys
1529;3718;aeg;Aeg
1529;3719;thorn;Thorn
1529;3720;philips;Philips
1529;3721;siemens;Siemens
1529;4676;siemensSiteco;Siemens/Siteco
1529;3722;ifa;Ifa
1529;3723;noral;Noral
1529;3724;seelux;Seelux
1529;4677;jernkonst;Jernkonst
1529;4079;urbis;Urbis
1529;16838;AECIlluminazione;AEC Illuminazione
1529;18300;defa;Defa
1529;18319;multilux;Multilux
1529;19468;heper;Heper
1529;19634;osram;Osram
9568;13778;ja;Ja
9568;13779;nei;Nei
10014;16269;ujorda;Ujorda
10014;16270;jorda;Jorda
10014;16271;dobbeltisolert;Dobbeltisolert
9955;16158;statensVegvesen;Statens vegvesen
9955;18726;nyeVeier;Nye Veier
9955;19998;fylkeskommune;Fylkeskommune
9955;18855;OPS;OPS
9955;16159;kommune;Kommune
9955;16160;privat;Privat
9955;17782;uavklart;Uavklart
4528;5408;ja;Ja
4528;11764;nei;Nei
10017;16289;CCBolter160Mm;c/c bolter 160 mm
10017;16290;CCBolter200Mm;c/c bolter 200 mm
10017;16291;CCBolter240Mm;c/c bolter 240 mm
10017;16292;ikkeStandardAvstand;Ikke standard avstand
10889;18162;lys;Lys
10889;18163;kunKabelframføring;Kun kabelframføring
9954;16154;stat_StatensVegvesen;Stat, Statens vegvesen
9954;18620;stat_NyeVeier;Stat, Nye Veier
9954;16155;fylkeskommune;Fylkeskommune
9954;16156;kommune;Kommune
9954;17292;nettselskap;Nettselskap
9954;16157;privat;Privat
9954;17617;uavklart;Uavklart
1662;3515;ja_UkjentType;Ja, ukjent type
1662;16272;ja_Deformasjon_TypeHE;Ja, deformasjon, type HE
1662;16273;ja_Avskjæringsledd_TypeNE;Ja, avskjæringsledd, type NE
1662;16274;jaTremastMedSvekking;Ja,tremast med svekking
1662;3553;nei;Nei
10016;16279;betongfundament;Betongfundament
10016;16287;plasstøpt;Plasstøpt
10016;16288;stålfundament;Stålfundament
10016;16280;fotplate;Fotplate
10016;16284;jordstikk;Jordstikk
10016;16285;nedstikk;Nedstikk
10016;16281;IPåFjell;I/på fjell
10016;16282;IPåFjellfundament;I/på fjellfundament
10016;16283;IPåJordfundament;I/på jordfundament
10587;16974;galvanisert;Galvanisert
10587;16975;galvanisertOgPulverlakkert;Galvanisert og pulverlakkert
10587;16976;galvanisertOgVåtlakkert;Galvanisert og våtlakkert
10587;16977;eloksertAluminium;Eloksert aluminium
10587;16978;beiset;Beiset
1189;2225;stålmast;Stålmast
1189;4690;stålmast_Rett;Stålmast, rett
1189;16302;stålmast_Sylindrisk;Stålmast, sylindrisk
1189;4685;stålmast_Konisk;Stålmast, konisk
1189;3769;stålmast_6Kantet_Konisk;Stålmast, 6-kantet, konisk
1189;4691;stålmast_Teleskop;Stålmast, teleskop
1189;2183;tremast;Tremast
1189;16300;tremast_Svekket;Tremast, svekket
1189;3767;gittermast;Gittermast
1189;16301;komposittmast;Komposittmast
1189;16304;alumini_Mm_St;Aluminiumsmast
3895;4692;ja;Ja
3895;4693;nei;Nei
9956;16161;statensVegvesen;Statens vegvesen
9956;18728;nyeVeier;Nye Veier
9956;19999;fylkeskommune;Fylkeskommune
9956;18857;OPS;OPS
9956;16162;kommune;Kommune
9956;17293;nettselskap;Nettselskap
9956;16163;privat;Privat
9956;17783;uavklart;Uavklart
8023;10289;stat_StatensVegvesen;Stat, Statens vegvesen
8023;18614;stat_NyeVeier;Stat, Nye Veier
8023;10750;fylkeskommune;Fylkeskommune
8023;10353;kommune;Kommune
8023;10417;privat;Privat
8023;17646;uavklart;Uavklart
8097;10491;statensVegvesen;Statens vegvesen
8097;18756;nyeVeier;Nye Veier
8097;19956;fylkeskommune;Fylkeskommune
8097;18885;OPS;OPS
8097;10569;kommune;Kommune
8097;10647;privat;Privat
8097;17739;uavklart;Uavklart
11340;19160;stat_StatensVegvesen;Stat, Statens vegvesen
11340;19159;stat_NyeVeier;Stat, Nye Veier
11340;19156;fylkeskommune;Fylkeskommune
11340;19157;kommune;Kommune
11340;19158;privat;Privat
11340;19161;uavklart;Uavklart
11394;19231;sprengtStein;Sprengt stein
11394;19232;sandGrus;Sand/grus
11394;19233;letteMasser;Lette masser
11394;19234;knusteMasser;Knuste masser
11346;19196;statensVegvesen;Statens vegvesen
11346;19193;nyeVeier;Nye Veier
11346;20019;fylkeskommune;Fylkeskommune
11346;19194;OPS;OPS
11346;19192;kommune;Kommune
11346;19195;privat;Privat
11346;19197;uavklart;Uavklart
3702;4824;ja;Ja
3702;11757;nei;Nei
3703;4825;ja;Ja
3703;11758;nei;Nei
10577;16964;ja;Ja
10577;16965;nei;Nei
5378;7355;motorveg;Motorveg
5378;7356;motortrafikkveg;Motortrafikkveg
8005;10271;stat_StatensVegvesen;Stat, Statens vegvesen
8005;18582;stat_NyeVeier;Stat, Nye Veier
8005;10733;fylkeskommune;Fylkeskommune
8005;10335;kommune;Kommune
8005;10399;privat;Privat
8005;17582;uavklart;Uavklart
8070;10464;statensVegvesen;Statens vegvesen
8070;18759;nyeVeier;Nye Veier
8070;19936;fylkeskommune;Fylkeskommune
8070;18888;OPS;OPS
8070;10542;kommune;Kommune
8070;10620;privat;Privat
8070;17719;uavklart;Uavklart
1243;16946;engGressKlippes;Eng/gress klippes
1243;3948;gressKrattFjernes;Gress/kratt fjernes
1243;3946;buskerKrattHoldesNede;Busker/kratt holdes nede
1243;3945;buskerKrattFjernes;Busker/kratt fjernes
1243;3944;skogTynnes;Skog tynnes
1243;3943;skogFjernes;Skog fjernes
1243;3947;trærBeskjæres;Trær beskjæres
1243;16947;kreverIkkeTiltak_KunHensyn;Krever ikke tiltak, kun hensyn
10876;17927;stat_StatensVegvesen;Stat, Statens vegvesen
10876;18553;stat_NyeVeier;Stat, Nye Veier
10876;17930;fylkeskommune;Fylkeskommune
10876;17928;kommune;Kommune
10876;17929;privat;Privat
10876;17931;uavklart;Uavklart
4667;16255;bevareNaturområdeKulturlandskap;Bevare naturområde/kulturlandskap
4667;16240;sikreUtsiktFraVegen_Sikkerhet_Estetikk;Sikre utsikt fra vegen, sikkerhet, estetikk.
4667;5739;hensynTilNaboeiendom;Hensyn til naboeiendom
4667;5738;hindreLokaltGlattVeg;Hindre lokalt glatt veg
4667;5740;matområde_Vilt;Matområde, vilt
9996;16252;hvertÅr;Hvert år
9996;16248;annetHvertÅr;Annet hvert år
9996;16249;toGangerILøpetAv5År;To ganger i løpet av 5 år
9996;16250;enGangILøpetAv5År;En gang i løpet av 5 år
9996;16251;sjeldnereEnn5År;Sjeldnere enn 5 år
10565;16938;eng;Eng
10565;16939;masseplanter;Masseplanter
10565;16940;skogTregruppe;Skog/tregruppe
10565;16941;naturmark_Impediment;Naturmark, impediment
10565;16942;ferksvannsVåtmarksområder;Ferksvanns-/våtmarksområder
10565;16943;kulturlandsskap;Kulturlandsskap
10565;16945;verdifullNaturtype;Verdifull naturtype
7915;10093;S;Sommer
7915;10092;T;Teleløsning
7915;10090;P;Parallellmåling
7915;10091;R;Referansestrekning
7916;10089;Y;Ytre spor
7916;10088;M;Mellom spor
7916;10087;I;Indre
8768;11605;dynaflect;Dynaflect
8768;11606;fallodd;Fallodd
8768;11607;lacroix;Lacroix
8768;11608;benkelmann;Benkelmann
8768;19007;TSD;TSD
5314;7320;asfalt;Asfalt
5314;7321;betong;Betong
5314;7322;grus;Grus
5298;7313;S;Sommer
5298;7314;T;Teleløsning
5298;7316;P;Parallellmåling
5298;7315;R;Referansestrekning
5299;7317;Y;Ytre spor
5299;7318;M;Mellom spor
5299;7319;I;Indre
5328;7327;iDekkeBærelag;I dekke/bærelag
5328;7328;iBærelagForsterkningslag;I bærelag/forsterkningslag
5328;7329;iForsterkningslagUndergrunn;I Forsterkningslag/undergrunn
5319;7323;dynaflect;Dynaflect
5319;7324;fallodd;Fallodd
5319;7325;lacroix;Lacroix
5319;7326;benkelmann;Benkelmann
5319;19006;TSD;TSD
9579;13801;stein;Stein
9579;13800;betong;Betong
9579;13809;berg;Berg
9579;13802;plast;Plast
9579;13803;stål;Stål
9579;13799;asfalt;Asfalt
9584;13804;loddrett;Loddrett
9584;13805;skrå;Skrå
9586;13806;statensVegvesen;Statens vegvesen
9586;18683;nyeVeier;Nye Veier
9586;19985;fylkeskommune;Fylkeskommune
9586;18812;OPS;OPS
9586;13807;kommune;Kommune
9586;13808;privat;Privat
9586;17774;uavklart;Uavklart
11427;19301;vegtrase;Vegtrase
11427;19302;kjørebane;Kjørebane
11427;19303;kjørefelt;Kjørefelt
11427;19304;vegtraseOgKjørebane;Vegtrase og kjørebane
11431;19308;_AlleKjørefelt; - Alle kjørefelt
11431;19309;1_OrdinærtKjørefelt;1 - Ordinært kjørefelt
11431;19361;2_OrdinærtKjørefelt;2 - Ordinært kjørefelt
11431;19372;3_OrdinærtKjørefelt;3 - Ordinært kjørefelt
11431;19382;4_OrdinærtKjørefelt;4 - Ordinært kjørefelt
11431;19392;5_OrdinærtKjørefelt;5 - Ordinært kjørefelt
